type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_DRYGASCON_256	Os	6012	112	1612	254215	254655	387402	387880	387351	387823	520240	520634	520244	520638	387600	388263	520676	521394	520744	521405	653549	654222	653570	654249	387545	388405	520738	521587	520757	521550	653585	654421	653574	654416	520588	521312	653802	654423	653800	654445	786815	787552	786839	787479	520670	521457	653792	654661	653815	654661	786823	787679	786826	787742	
AEAD	LWC_ALGO_DRYGASCON_256	Ofast	8404	112	1612	113208	113653	172390	172770	172327	172844	231244	231681	231187	231692	172424	173159	231619	232281	231625	232286	290459	291198	290408	291146	172427	173288	231567	232472	231568	232492	290417	291330	290417	291334	231370	232034	290491	291218	290495	291229	349356	350006	349351	350087	231374	232229	290545	291481	290491	291424	349361	350277	349362	350279	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	O1	3380	1136	1612	2927855	2927880	4392202	4392250	4392286	4392361	4392363	4392394	5856363	5856417	5854913	5854997	7319112	7319184	7319096	7319273	7319185	7319339	8783509	8783500	5855151	5855221	7319219	7319326	7319314	7319411	7319428	7319519	8783726	8783728	8782216	8782339	10246438	10246482	10246574	10246616	10246559	10246674	11710611	11710662	8782592	8782666	10246697	10246863	10246778	10246871	10246931	10246946	11710913	11711025	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	O2	3352	1136	1612	2929988	2930051	4395442	4395469	4395471	4395619	4395573	4395574	5860617	5860692	5859211	5859233	7324326	7324490	7324501	7324583	7324535	7324653	8789911	8789882	5859424	5859494	7324600	7324736	7324722	7324817	7324791	7324866	8790160	8790096	8788666	8788748	10253778	10253836	10253833	10253941	10253992	10254014	11719043	11719109	8788907	8789004	10254166	10254226	10254183	10254285	10254259	10254273	11719413	11719397	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	O3	4052	1136	1612	2756424	2756488	4134405	4134485	4134530	4134588	4134610	4134688	5512443	5512583	5511397	5511502	6889401	6889503	6889451	6889503	6889549	6889564	8267326	8267502	5511561	5511670	6889555	6889529	6889611	6889610	6889656	6889785	8267536	8267647	8266495	8266526	9644485	9644617	9644561	9644615	9644651	9644701	11022487	11022583	8266678	8266720	9644641	9644827	9644751	9644859	9644810	9644897	11022623	11022787	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	Os	3072	1136	1612	2932590	2932779	4399576	4399700	4399642	4399779	4399697	4399822	5866299	5866498	5864599	5864765	7331345	7331475	7331477	7331499	7331491	7331613	8798320	8798478	5864921	5864980	7331729	7331774	7331710	7331799	7331869	7331928	8798669	8798670	8796899	8796999	10263681	10263709	10263764	10263797	10263839	10263864	11730443	11730512	8797340	8797414	10264071	10264112	10264126	10264244	10264231	10264285	11730837	11730917	
AEAD	LWC_ALGO_AEAD_ELEPHANT_160V1	Ofast	4052	1136	1612	2756474	2756573	4134366	4134585	4134469	4134569	4134489	4134625	5512446	5512513	5511403	5511454	6889440	6889462	6889381	6889589	6889479	6889635	8267392	8267454	5511571	5511561	6889528	6889568	6889544	6889714	6889602	6889809	8267533	8267569	8266429	8266611	9644467	9644625	9644485	9644704	9644638	9644707	11022514	11022570	8266619	8266789	9644693	9644729	9644643	9644833	9644799	9644950	11022713	11022830	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O1	3364	1136	1612	3655123	3655167	3655081	3655209	5482983	5483068	5483054	5483064	7310619	7310681	7309162	7309241	7309199	7309264	9137062	9137122	9137144	9137171	10964718	10964812	7309404	7309468	7309436	7309522	9137216	9137387	9137286	9137418	10964936	10964989	10963525	10963569	10963556	10963606	12791429	12791444	12791518	12791564	14619086	14619106	10963812	10963876	10963840	10963893	12791662	12791758	12791739	12791811	14619358	14619463	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O2	3356	1136	1612	3656873	3656928	3656909	3656895	5485639	5485719	5485750	5485807	7314254	7314330	7312779	7312806	7312759	7312837	9141600	9141636	9141623	9141669	10970167	10970299	7312999	7313007	7313049	7313086	9141868	9141903	9141820	9141959	10970412	10970549	10968903	10968917	10968930	10968944	12797709	12797730	12797791	12797841	14626348	14626389	10969243	10969214	10969308	10969284	12798028	12798036	12798121	12798153	14626667	14626743	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	O3	4064	1136	1612	3441892	3441983	3441958	3442063	5162764	5162957	5162913	5163046	6883833	6883955	6882531	6882686	6882556	6882698	8603455	8603633	8603575	8603624	10324265	10324304	6882642	6882817	6882794	6882929	8603622	8603746	8603718	8603752	10324382	10324459	10323141	10323262	10323178	10323302	12044131	12044178	12044150	12044306	13765175	13765264	10323527	10323613	10323670	10323775	12044484	12044648	12044541	12044630	13765379	13765608	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	Os	3068	1136	1612	3681417	3681534	3681450	3681552	5522662	5522812	5522743	5522820	7363761	7363830	7361933	7362053	7362003	7362057	9203243	9203292	9203253	9203373	11044261	11044351	7362196	7362342	7362274	7362369	9203488	9203592	9203537	9203689	11044622	11044716	11042790	11042880	11042805	11042966	12883948	12884148	12884082	12884234	14725117	14725192	11043231	11043335	11043167	11043317	12884480	12884591	12884474	12884610	14725584	14725624	
AEAD	LWC_ALGO_AEAD_ELEPHANT_176V1	Ofast	4064	1136	1612	3441907	3442019	3441953	3442058	5162859	5162958	5162899	5162955	6883781	6883834	6882536	6882674	6882651	6882764	8603416	8603625	8603557	8603599	10324200	10324336	6882687	6882766	6882754	6882844	8603650	8603697	8603752	8603809	10324342	10324465	10323181	10323266	10323207	10323329	12044148	12044237	12044229	12044202	13765033	13765121	10323542	10323616	10323578	10323734	12044518	12044605	12044617	12044681	13765539	13765559	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O0	4816	112	1612	1181505	1182269	1181540	1182329	1774804	1775500	1774858	1775642	1774848	1775634	2361835	2362605	2361808	2362640	2955110	2955823	2955171	2955946	2955187	2955961	2362370	2363131	2362369	2363215	2955641	2956383	2955655	2956513	2955740	2956462	2362877	2363698	2362970	2363672	2956197	2957000	2956290	2956966	2956218	2957073	3543405	3544152	3543477	3544143	4136713	4137394	4136771	4137486	4136709	4137558	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O1	3244	112	1612	417573	417634	417614	417677	626712	626786	626710	626780	626726	626799	833855	833924	833840	833887	1042867	1042941	1042915	1043006	1042945	1043015	834005	834089	834066	834124	1043087	1043158	1043163	1043227	1043235	1043304	834238	834292	834278	834359	1043372	1043436	1043387	1043461	1043395	1043491	1250806	1250861	1250854	1250894	1459944	1460014	1459967	1460010	1460036	1460024	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O2	3016	112	1612	198959	199046	198941	199095	298479	298626	298614	298636	298621	298654	396348	396499	396463	396549	495997	496090	496069	496156	496086	496176	396646	396742	396685	396780	496231	496323	496294	496395	496310	496407	396874	396900	396929	396997	496452	496554	496529	496621	496616	496625	594426	594517	594474	594560	694079	694192	694095	694246	694114	694205	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	O3	4424	112	1612	56261	56191	56305	56232	84268	84195	84337	84262	84349	84283	110751	110657	110723	110718	138820	138685	138825	138822	138900	138840	110890	110818	110934	110863	138964	138822	139035	138960	138977	138974	111030	110957	111072	111004	139106	139032	139169	139037	139124	139118	165744	165748	165792	165711	193708	193562	193699	193626	193716	193646	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	Os	2820	112	1612	205904	206095	205943	206058	309347	309544	309476	309679	309430	309629	410609	410866	410718	410893	514112	514291	514192	514446	514206	514398	410976	411087	410936	411196	514415	514587	514458	514687	514487	514757	411260	411450	411275	411495	514691	514886	514765	514967	514850	515043	616073	616337	616119	616386	719585	719791	719661	719851	719678	719869	
AEAD	LWC_ALGO_AEAD_ELEPHANT_200V1	Ofast	4424	112	1612	56260	56126	56305	56167	84334	84263	84336	84265	84418	84343	110747	110671	110788	110653	138757	138745	138892	138820	138890	138771	110889	110817	110933	110862	138967	138820	138969	138955	139049	138913	111033	110959	111076	111004	139099	138965	139102	139102	139190	139118	165812	165737	165789	165788	193632	193557	193703	193629	193711	193647	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O0	5604	112	1612	73850	74098	75169	75485	74974	75289	108517	108827	108391	108692	108460	108808	143108	143432	142900	143232	176478	176803	176230	176565	108836	109151	143381	143689	143151	143468	176718	177031	176556	176868	175462	175866	210098	210404	209929	210260	243441	243766	243277	243610	175860	176172	210470	210780	210168	210479	243774	244080	243556	243864	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O1	2456	112	1612	21491	21597	22177	22283	22119	22160	31998	32104	31956	32059	32108	32215	42477	42517	42225	42264	52223	52330	51989	52097	32249	32426	42437	42606	42292	42400	52264	52375	52116	52220	51861	51968	61899	61940	61885	61994	71969	72031	71765	71824	51994	52105	62243	62284	61944	62052	72146	72188	71954	72000	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O2	2532	112	1612	21713	21809	22429	22525	22336	22367	32223	32320	32199	32296	32509	32604	42846	42881	42584	42754	52627	52727	52366	52461	32706	32799	42886	42917	42583	42744	52609	52707	52548	52574	52374	52471	62480	62580	62476	62572	72616	72651	72366	72395	52577	52667	62808	62905	62439	62468	72682	72847	72459	72618	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	O3	3676	112	1612	16034	16131	16640	16737	16494	16584	23453	23616	23405	23568	23810	23972	31110	31209	30934	31029	37979	38080	37814	37912	23984	24074	31085	31183	30897	30991	37937	38031	37868	37893	37895	37992	44951	44982	44869	45031	51888	51985	51670	51764	37906	37999	45114	45149	44753	44912	51929	52026	51701	51792	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	Os	2236	112	1612	21341	21439	22068	22166	22011	22043	31781	31879	31687	31782	32037	32137	42192	42293	42056	42091	51847	51943	51703	51804	32244	32279	42232	42396	42099	42265	51930	52033	51839	51935	51648	51747	61666	61831	61662	61763	71612	71777	71480	71646	51784	51882	61925	62024	61763	61863	71754	71918	71626	71786	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEAES128V1	Ofast	3676	112	1612	16034	16130	16640	16737	16488	16584	23518	23550	23471	23567	23876	23971	31109	31207	30932	31030	37975	38077	37749	37845	23984	24010	31085	31184	30897	30990	37936	38099	37802	37893	37895	37926	44953	45051	44932	45033	51951	52052	51671	51764	37905	37932	45115	45214	44818	44912	51994	52090	51701	51796	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O0	5820	112	1612	2904745	2904950	2906026	2906281	2905806	2906172	4291870	4292196	4291781	4292105	4291901	4292178	5678537	5678826	5678393	5678706	7064465	7064729	7064321	7064548	4292239	4292543	5678858	5679151	5678696	5678942	7064723	7065078	7064562	7064938	7063735	7064119	8450410	8450719	8450340	8450558	9836541	9836891	9836399	9836738	7064050	7064416	8450707	8450992	8450617	8450907	9836826	9837131	9836661	9836990	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O1	3236	112	1612	836449	836553	837096	837187	837049	837160	1233459	1233554	1233350	1233450	1233628	1233732	1630357	1630453	1630252	1630329	2026717	2026801	2026608	2026649	1233712	1233815	1630439	1630458	1630329	1630460	2026806	2026917	2026629	2026800	2026380	2026419	2423145	2423185	2423026	2423062	2819603	2819683	2819541	2819630	2026474	2026508	2423208	2423271	2423109	2423140	2819731	2819880	2819596	2819703	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O2	3304	112	1612	810448	810543	811110	811195	810929	811098	1195434	1195448	1195256	1195412	1195748	1195859	1580444	1580537	1580355	1580372	1964512	1964681	1964447	1964496	1195778	1195945	1580545	1580582	1580397	1580522	1964659	1964762	1964556	1964648	1964416	1964518	2349120	2349138	2348926	2349117	2733416	2733507	2733328	2733380	1964445	1964618	2349228	2349289	2349127	2349184	2733537	2733639	2733423	2733526	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	O3	3320	112	1612	651635	651658	652189	652280	652058	652110	953913	954091	953808	953972	954388	954491	1256464	1256509	1256357	1256402	1558067	1558097	1557952	1558042	954393	954519	1256483	1256523	1256383	1256422	1558072	1558100	1557887	1558056	1557961	1558008	1860002	1860118	1859903	1859981	2161595	2161700	2161471	2161609	1557934	1558100	1860018	1860106	1859980	1860077	2161641	2161728	2161489	2161609	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	Os	2420	112	1612	836079	836184	836789	836889	836755	836861	1233398	1233498	1233277	1233390	1233658	1233750	1630616	1630748	1630518	1630637	2027214	2027329	2027116	2027227	1233784	1233899	1630730	1630842	1630651	1630670	2027256	2027462	2027223	2027269	2027053	2027170	2423949	2424153	2423875	2424032	2820759	2820878	2820665	2820765	2027181	2027222	2424075	2424159	2423990	2424090	2820884	2820969	2820778	2820945	
AEAD	LWC_ALGO_AEAD_ESTATE_ESTATETWEGIFT128V1	Ofast	3320	112	1612	651632	651734	652190	652279	652068	652160	953915	954060	953873	953950	954394	954421	1256420	1256502	1256291	1256406	1558002	1558091	1557967	1557984	954404	954424	1256492	1256520	1256312	1256393	1558007	1558098	1557963	1558018	1557926	1558098	1860012	1860092	1859971	1860068	2161610	2161709	2161457	2161616	1557998	1558098	1860034	1860132	1859924	1860015	2161626	2161722	2161502	2161625	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O0	5652	112	1612	61952	62271	63240	63554	63027	63343	85786	86099	85576	85890	96867	97199	131562	131884	130970	131522	153853	154112	153609	154002	97147	97460	131781	132091	131574	131884	154158	154468	154025	154270	152894	153156	187246	187640	187101	187365	209922	210188	209618	209955	153142	153521	187669	187913	187279	187658	210183	210494	209942	210255	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O1	2508	112	1612	18234	18340	18853	18956	18710	18814	25563	25668	25402	25440	28896	29005	39081	39255	38850	38957	45700	45872	45658	45767	28990	29032	39182	39290	38950	39058	45861	45967	45755	45866	45242	45283	55548	55655	55399	55507	62234	62342	62069	62179	45392	45499	55752	55926	55389	55499	62340	62447	62160	62269	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O2	2580	112	1612	18435	18531	19159	19257	18907	19003	25765	25862	25582	25612	29284	29380	39555	39657	39115	39277	46098	46135	45950	46045	29325	29416	39622	39711	39219	39378	46195	46225	46136	46228	45832	45929	56114	56154	55906	55935	62727	62828	62468	62570	45945	45971	56241	56341	55834	55926	62867	62965	62621	62719	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	O3	3728	112	1612	13863	13958	14424	14521	14186	14349	19189	19219	18937	19030	21667	21834	28942	29044	28615	28708	33540	33640	33440	33537	21719	21812	28939	28969	28569	28729	33561	33661	33537	33630	33406	33569	40631	40797	40451	40610	45362	45398	45070	45232	33457	33551	40775	40805	40351	40443	45349	45515	45241	45331	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	Os	2284	112	1612	18171	18270	18946	19044	18751	18848	25544	25645	25414	25444	28938	29039	39056	39224	38906	39074	45711	45809	45605	45706	29057	29155	39179	39280	39031	39132	45768	45932	45740	45839	45496	45532	55641	55744	55520	55622	62299	62402	62172	62271	45633	45732	55792	55958	55616	55780	62423	62525	62305	62405	
AEAD	LWC_ALGO_AEAD_ESTATE_SESTATETWEAES128V1	Ofast	3728	112	1612	13863	13959	14425	14522	14252	14348	19120	19219	18936	19032	21734	21830	28945	28979	28549	28711	33539	33641	33440	33535	21656	21747	28938	29041	28635	28728	33631	33661	33538	33695	33410	33502	40697	40799	40518	40610	45360	45464	45134	45228	33522	33548	40708	40872	40352	40510	45416	45516	45175	45332	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O0	26408	112	1612	446279	446715	446113	446868	446207	447215	884639	884930	884738	885348	689271	1267345	1127832	1705166	1127919	1705523	1566142	2142987	1566213	2143367	689785	1267709	1128328	1705449	1128417	1705813	1566646	2143337	1566717	2143715	1372660	2529050	1811120	2966865	1811265	2967178	2249751	3404711	2249756	3405056	1373168	2529409	1811636	2967229	1811756	2967539	2250156	3405060	2250332	3405364	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O1	8000	112	1612	95052	95280	95179	95290	95327	95323	188990	188960	189204	188996	147776	261397	241545	355279	241715	355385	335641	448948	335786	448986	147920	261490	241724	355454	241865	355423	335797	449048	335916	449083	294358	521720	388146	615625	388212	615642	482162	709216	482308	709320	294440	521813	388232	615669	388389	615692	482311	709384	482447	709331	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O2	8336	112	1612	98919	99181	99039	99261	99214	99384	196920	197121	197108	197252	153824	278561	251423	376180	251587	376308	349231	474105	349475	474162	154016	278647	251614	376348	251852	376449	349561	474143	349671	474327	306398	555894	404218	653516	404371	653652	501946	751365	502072	751516	306665	555996	404477	653605	404633	653740	502206	751478	502316	751607	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	O3	14112	112	1612	46398	45920	46453	46029	46518	46079	91258	90620	91264	90728	71203	110657	115947	155397	116007	155447	160744	199988	160816	200034	71339	110563	116012	155219	116077	155276	160880	199950	160887	199922	140879	220220	185674	264950	185733	264926	230476	309323	230552	309429	141009	220104	185733	264774	185734	264893	230489	309225	230611	309272	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	Os	7668	112	1612	102074	102088	102158	102083	102333	102123	203164	202642	203282	202736	158189	274836	258803	375161	258927	375255	359806	475772	359928	475750	158185	274982	258864	375299	258991	375395	359809	475922	359991	475954	315207	548553	416034	648923	416153	648900	516765	749423	516893	749516	315272	548756	416093	649013	416217	649112	516819	749628	516991	749645	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T192N48V1	Ofast	14112	112	1612	46398	45991	46454	45961	46517	46075	91264	90684	91263	90728	71267	110647	115936	155332	116068	155451	160735	200055	160816	200030	71338	110563	116008	155293	116076	155344	160816	199888	160887	199994	140936	220206	185665	264888	185741	264934	230410	309336	230543	309369	141002	220039	185666	264855	185748	264881	230490	309294	230545	309262	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O0	26408	112	1612	446554	447010	446397	447157	446502	447528	884927	885224	885069	885593	689566	1267651	1128115	1705397	1128152	1705746	1566410	2143287	1566526	2143642	690143	1268068	1128556	1705805	1128647	1706184	1566899	2143638	1567026	2143988	1372955	2529355	1811450	2967111	1811525	2967447	2250030	3404931	2250037	3405334	1373461	2529682	1811937	2967499	1812037	2967799	2250446	3405338	2250614	3405654	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O1	8312	112	1612	95458	95387	95553	95399	95666	95425	189429	189062	189537	189092	148181	261474	242033	355425	242143	355402	336112	449040	336219	449076	148440	261644	242223	355476	242335	355504	336309	449149	336417	449177	294784	521809	388637	615625	388742	615665	482780	709370	482813	709330	294983	521843	388825	615739	388993	615841	482893	709465	483023	709421	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O2	8320	112	1612	99037	99314	99230	99466	99339	99525	197043	197327	197222	197382	153930	278703	251541	376308	251646	376503	349432	474163	349598	474351	154206	278850	251801	376467	251977	376536	349690	474340	349872	474389	306593	556019	404399	653655	404500	653714	502006	751493	502181	751639	306845	556124	404662	653737	404826	653820	502269	751611	502435	751730	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	O3	15204	112	1612	46021	46679	46064	46740	46053	46800	90741	91714	90733	91772	70965	111055	115516	156165	115564	156221	160107	201131	160182	201121	70970	110990	115511	156094	115571	156154	160198	201005	160244	201124	140494	220766	184979	265865	185028	265999	229650	310633	229707	310694	140572	220766	185108	265862	185166	265859	229779	310555	229779	310686	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	Os	7644	112	1612	102246	102306	102334	102239	102453	102268	203336	202790	203393	202888	158354	274992	258971	375379	259087	375342	359974	475867	360024	475947	158422	275134	259041	375451	259160	375490	360047	476009	360092	476107	315310	548771	416203	649023	416319	649112	516927	749645	517053	749663	315450	548838	416280	649227	416391	649200	517007	749776	517117	749808	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T256N112V1	Ofast	15204	112	1612	46020	46678	46064	46740	46122	46799	90680	91715	90803	91771	70970	111053	115444	156097	115501	156155	160120	201142	160173	201193	70972	110994	115513	156095	115569	156151	160189	201001	160253	201121	140496	220826	184973	265912	185092	265992	229654	310697	229710	310693	140499	220762	185109	265802	185159	265852	229721	310557	229843	310619	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O0	23892	112	1612	700945	696824	700721	696855	700855	696897	1392235	1385452	1392331	1385515	1079491	2140979	1770902	2829497	1771071	2829616	2462170	3517802	2462284	3517960	1080051	2141273	1771394	2829765	1771557	2829910	2462709	3518100	2462778	3518271	2151338	4276404	2842799	4964725	2842935	4964846	3534067	5653275	3534078	5653484	2151841	4276721	2843285	4965016	2843357	4965146	3534551	5653691	3534660	5653702	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O1	7980	112	1612	153956	154044	154037	154032	154142	154101	306417	306365	306515	306433	238033	479568	390383	631894	390487	631950	543021	784155	543134	784232	238213	479652	390561	631940	390726	632008	543223	784279	543306	784332	474830	957625	627163	1109875	627354	1109959	779630	1262431	779642	1262505	475012	957736	627363	1109996	627468	1110091	779811	1262542	779897	1262620	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O2	8844	112	1612	157418	157260	157468	157418	157702	157562	313215	313040	313445	313188	243326	495525	399243	651081	399410	651172	554924	806925	555098	807078	243673	495612	399567	651176	399740	651250	555323	806954	555430	807153	485307	989665	641008	1145178	641167	1145343	796947	1300796	797134	1300943	485641	989761	641356	1145278	641570	1145492	797307	1300887	797466	1301050	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	O3	14836	112	1612	74824	74968	74864	74949	74853	75068	147887	148084	148018	148135	114813	207302	187982	280525	188036	280574	261006	353661	261066	353715	114973	207246	188015	280502	188135	280555	261103	353572	261158	353624	228291	412903	301455	486121	301514	486167	374560	559243	374535	559301	228370	412834	301549	486013	301538	486146	374571	559165	374694	559214	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Os	7648	112	1612	168181	168229	168208	168238	168259	168265	334784	334564	334836	334516	259555	510501	426082	676789	426135	676822	592731	842971	592783	842987	259622	510632	426207	676932	426268	676955	592795	843119	592847	843059	517877	1019755	684465	1186038	684468	1186084	850849	1352150	850888	1352253	517930	1019902	684535	1186171	684585	1186229	850885	1352396	850970	1352322	
AEAD	LWC_ALGO_AEAD_FORKAE_PAEFFORKSKINNYB128T288N104V1	Ofast	14912	112	1612	75159	75232	75133	75354	75262	75399	148607	148823	148613	148811	115336	211120	188838	284671	188828	284790	262408	358208	262466	358194	115430	211062	188936	284595	188922	284710	262556	358125	262558	358186	229331	420519	302815	494132	302875	494210	376276	567619	376310	567677	229419	420457	302925	494067	302993	494102	376339	567468	376392	567522	
